valid_time,number,expver,pev,pev_mm
1988-02-01,0,0001,-0.0053841753918933595,156.1410863649074
1988-03-01,0,0001,-0.0040685021763529425,126.12356746694122
1988-04-01,0,0001,-0.0037639902658614744,112.91970797584423
1988-05-01,0,0001,-0.003758799734599632,116.52279177258859
1988-06-01,0,0001,-0.0029825844455083593,89.47753336525078
1988-07-01,0,0001,-0.0033686955312842632,104.42956146981217
1988-08-01,0,0001,-0.004042123812299919,125.30583818129747
1988-09-01,0,0001,-0.0051917183663841475,155.75155099152443
1988-10-01,0,0001,-0.006102670745368592,189.18279310642632
1988-11-01,0,0001,-0.006411455510644043,192.34366531932127
1988-12-01,0,0001,-0.005760408569629331,178.57266565850927
1989-01-01,0,0001,-0.005312110305907243,164.67541948312453
1989-02-01,0,0001,-0.004985673708336892,139.59886383343297
1989-03-01,0,0001,-0.00430432572931636,133.43409760880718
1989-04-01,0,0001,-0.0037577862402082053,112.73358720624616
1989-05-01,0,0001,-0.0034682929062970014,107.51708009520704
1989-06-01,0,0001,-0.0031114377006861266,93.3431310205838
1989-07-01,0,0001,-0.0032458360219083356,100.6209166791584
1989-08-01,0,0001,-0.004030114765500239,124.93355773050742
1989-09-01,0,0001,-0.0054236618054070785,162.70985416221234
1989-10-01,0,0001,-0.006290571651587424,195.00772119921015
1989-11-01,0,0001,-0.006591472370548204,197.74417111644613
1989-12-01,0,0001,-0.0057033888657626085,176.80505483864087
1990-01-01,0,0001,-0.004976010895390998,154.25633775712095
1990-02-01,0,0001,-0.005231781787366448,146.48989004626054
1990-03-01,0,0001,-0.0057035834616399085,176.81108731083717
1990-04-01,0,0001,-0.004684185845503384,140.52557536510153
1990-05-01,0,0001,-0.003945266094212563,122.30324892058947
1990-06-01,0,0001,-0.003111662849041474,93.34988547124422
1990-07-01,0,0001,-0.003288286702680274,101.93688778308848
1990-08-01,0,0001,-0.00396813093421546,123.01205896067925
1990-09-01,0,0001,-0.005071385279030853,152.1415583709256
1990-10-01,0,0001,-0.005644696107600178,174.9855793356055
1990-11-01,0,0001,-0.005679147646022051,170.37442938066152
1990-12-01,0,0001,-0.005115211655427979,158.57156131826736
1991-01-01,0,0001,-0.00485200130864817,150.4120405680933
1991-02-01,0,0001,-0.005383189165123545,150.72929662345928
1991-03-01,0,0001,-0.004681129748762765,145.11502221164574
1991-04-01,0,0001,-0.004640193506454382,139.20580519363145
1991-05-01,0,0001,-0.0038639705436848857,119.78308685423146
1991-06-01,0,0001,-0.003364245888307248,100.92737664921744
1991-07-01,0,0001,-0.0030711971828735105,95.20711266907882
1991-08-01,0,0001,-0.004339862600792682,134.53574062457312
1991-09-01,0,0001,-0.005264883076605505,157.94649229816514
1991-10-01,0,0001,-0.005958841504738846,184.7240866469042
1991-11-01,0,0001,-0.0061202666795728885,183.60800038718668
1991-12-01,0,0001,-0.006150379423859447,190.66176213964283
1992-01-01,0,0001,-0.0048090887270168655,149.08175053752285
1992-02-01,0,0001,-0.005078223971823135,147.2684951828709
1992-03-01,0,0001,-0.005451259130050345,168.9890330315607
1992-04-01,0,0001,-0.005174550827272093,155.23652481816276
1992-05-01,0,0001,-0.004230114451144622,131.13354798548326
1992-06-01,0,0001,-0.0029453255282678,88.359765848034
1992-07-01,0,0001,-0.0031395182190132338,97.32506478941025
1992-08-01,0,0001,-0.00396217136812769,122.82731241195839
1992-09-01,0,0001,-0.00503025626148546,150.9076878445638
1992-10-01,0,0001,-0.005776839513393655,179.08202491520328
1992-11-01,0,0001,-0.005975204866412271,179.25614599236815
1992-12-01,0,0001,-0.006391418595512292,198.13397646088106
1993-01-01,0,0001,-0.004545012738579431,140.89539489596237
1993-02-01,0,0001,-0.005592403048745438,156.58728536487226
1993-03-01,0,0001,-0.004414930924826101,136.86285866960915
1993-04-01,0,0001,-0.0041563423319815,124.690269959445
1993-05-01,0,0001,-0.003857546929232642,119.5839548062119
1993-06-01,0,0001,-0.0029031566500916208,87.09469950274863
1993-07-01,0,0001,-0.0033213070987493615,102.9605200612302
1993-08-01,0,0001,-0.0035899612407788964,111.28879846414578
1993-09-01,0,0001,-0.005166234749774558,154.98704249323674
1993-10-01,0,0001,-0.005690428171470323,176.40327331558
1993-11-01,0,0001,-0.005753960339229312,172.61881017687935
1993-12-01,0,0001,-0.004884334226263993,151.41436101418378
1994-01-01,0,0001,-0.004837441773488911,149.96069497815625
1994-02-01,0,0001,-0.004795352399876754,134.26986719654911
1994-03-01,0,0001,-0.0049508087216201925,153.47507037022598
1994-04-01,0,0001,-0.004412228543082024,132.3668562924607
1994-05-01,0,0001,-0.0037851082981247932,117.33835724186858
1994-06-01,0,0001,-0.0031696652364777245,95.08995709433174
1994-07-01,0,0001,-0.003350065304670658,103.85202444479039
1994-08-01,0,0001,-0.004311284462483874,133.64981833700008
1994-09-01,0,0001,-0.005230263111298534,156.90789333895603
1994-10-01,0,0001,-0.006266653646571455,194.2662630437151
1994-11-01,0,0001,-0.006422812824859334,192.68438474578
1994-12-01,0,0001,-0.005724873152440286,177.47106772564888
1995-01-01,0,0001,-0.005127881819984101,158.96433641950713
1995-02-01,0,0001,-0.006028915285188646,168.8096279852821
1995-03-01,0,0001,-0.004637206134957018,143.75339018366756
1995-04-01,0,0001,-0.004888342099078654,146.6502629723596
1995-05-01,0,0001,-0.003942491676796965,122.21724198070591
1995-06-01,0,0001,-0.00316678713230469,95.0036139691407
1995-07-01,0,0001,-0.0032915283057091097,102.0373774769824
1995-08-01,0,0001,-0.0041859607345949455,129.7647827724433
1995-09-01,0,0001,-0.005376900329966657,161.3070098989997
1995-10-01,0,0001,-0.006315463512669097,195.779368892742
1995-11-01,0,0001,-0.0069500167700320675,208.50050310096202
1995-12-01,0,0001,-0.006138869203025613,190.304945293794
1996-01-01,0,0001,-0.005434066065707104,168.45604803692024
1996-02-01,0,0001,-0.0052362544440509645,151.85137887747797
1996-03-01,0,0001,-0.005159808249078597,159.9540557214365
1996-04-01,0,0001,-0.004717322536609944,141.51967609829833
1996-05-01,0,0001,-0.003957297709043902,122.67622898036096
1996-06-01,0,0001,-0.003209368655645857,96.28105966937571
1996-07-01,0,0001,-0.003135161932473632,97.1900199066826
1996-08-01,0,0001,-0.00402593553409232,124.80400155686193
1996-09-01,0,0001,-0.0050788444412036724,152.3653332361102
1996-10-01,0,0001,-0.006275648657022234,194.54510836768927
1996-11-01,0,0001,-0.006152201655366207,184.5660496609862
1996-12-01,0,0001,-0.005399590871676172,167.38731702196134
1997-01-01,0,0001,-0.004607500356627055,142.83251105543872
1997-02-01,0,0001,-0.004881277046172219,136.6757572928221
1997-03-01,0,0001,-0.004614301072340691,143.0433332425614
1997-04-01,0,0001,-0.004269726891791032,128.09180675373096
1997-05-01,0,0001,-0.004024104975463274,124.7472542393615
1997-06-01,0,0001,-0.0034099961615640596,102.29988484692178
1997-07-01,0,0001,-0.003430995312234654,106.36085467927428
1997-08-01,0,0001,-0.0038621949181365015,119.72804246223156
1997-09-01,0,0001,-0.004993991525437444,149.8197457631233
1997-10-01,0,0001,-0.006599162278764252,204.5740306416918
1997-11-01,0,0001,-0.006864833195562,205.94499586685998
1997-12-01,0,0001,-0.007221869787621901,223.87796341627893
1998-01-01,0,0001,-0.006339755336353151,196.5324154269477
1998-02-01,0,0001,-0.00582080595269762,162.98256667553335
1998-03-01,0,0001,-0.006024056315535351,186.7457457815959
1998-04-01,0,0001,-0.00512616187838228,153.78485635146842
1998-05-01,0,0001,-0.004398155149927131,136.34280964774106
1998-06-01,0,0001,-0.0030553607405346592,91.66082221603978
1998-07-01,0,0001,-0.0033952373434657126,105.2523576474371
1998-08-01,0,0001,-0.0043909374025024326,136.1190594775754
1998-09-01,0,0001,-0.005629146539238444,168.8743961771533
1998-10-01,0,0001,-0.0061679759027389505,191.20725298490746
1998-11-01,0,0001,-0.00618754200168588,185.6262600505764
1998-12-01,0,0001,-0.006659848867890139,206.4553149045943
1999-01-01,0,0001,-0.00599960525492366,185.98776290263348
1999-02-01,0,0001,-0.004609630797849382,129.0696623397827
1999-03-01,0,0001,-0.0041988678305947946,130.16490274843864
1999-04-01,0,0001,-0.004312723577386267,129.381707321588
1999-05-01,0,0001,-0.003896575113315326,120.79382851277511
1999-06-01,0,0001,-0.0032013230387004294,96.03969116101288
1999-07-01,0,0001,-0.0034207823596511533,106.04425314918575
1999-08-01,0,0001,-0.004079027087311544,126.44983970665788
1999-09-01,0,0001,-0.004748851456814065,142.46554370442195
1999-10-01,0,0001,-0.006092298905124944,188.86126605887327
1999-11-01,0,0001,-0.006863133858583422,205.89401575750264
1999-12-01,0,0001,-0.0066456992047115235,206.0166753460572
2000-01-01,0,0001,-0.004966357756238186,153.95709044338378
2000-02-01,0,0001,-0.004943009965288665,143.34728899337128
2000-03-01,0,0001,-0.00456555652354335,141.53225222984386
2000-04-01,0,0001,-0.004875562279868725,146.26686839606177
2000-05-01,0,0001,-0.0038959576040969632,120.77468572700586
2000-06-01,0,0001,-0.0033218355446260005,99.65506633878002
2000-07-01,0,0001,-0.003344943585602213,103.69325115366861
2000-08-01,0,0001,-0.0040753817580913045,126.33683450083043
2000-09-01,0,0001,-0.005401566667557329,162.04700002671987
2000-10-01,0,0001,-0.006075352426568232,188.3359252236152
2000-11-01,0,0001,-0.006843509213300531,205.30527639901595
2000-12-01,0,0001,-0.006044271651897561,187.3724212088244
2001-01-01,0,0001,-0.00428634781824746,132.87678236567123
2001-02-01,0,0001,-0.004537043641836519,127.03722197142253
2001-03-01,0,0001,-0.004415647948992143,136.88508641875643
2001-04-01,0,0001,-0.0046245887084900225,138.73766125470067
2001-05-01,0,0001,-0.003876638080192297,120.17578048596121
2001-06-01,0,0001,-0.0033772611914913123,101.31783574473937
2001-07-01,0,0001,-0.0030267818250338425,93.83023657604912
2001-08-01,0,0001,-0.0039052870599729193,121.0638988591605
2001-09-01,0,0001,-0.005425489979811996,162.76469939435987
2001-10-01,0,0001,-0.006114983627935414,189.56449246599783
2001-11-01,0,0001,-0.0067920568464336865,203.76170539301057
2001-12-01,0,0001,-0.005928150752021013,183.7726733126514
2002-01-01,0,0001,-0.006312218755527126,195.67878142134091
2002-02-01,0,0001,-0.004841068210179851,135.54990988503585
2002-03-01,0,0001,-0.004515063927186238,139.96698174277338
2002-04-01,0,0001,-0.0043152738058259855,129.45821417477956
2002-05-01,0,0001,-0.0040672898381412725,126.08598498237944
2002-06-01,0,0001,-0.0033492857667218085,100.47857300165425
2002-07-01,0,0001,-0.002862009250065096,88.72228675201798
2002-08-01,0,0001,-0.004099625077730044,127.08837740963136
2002-09-01,0,0001,-0.005415137440165479,162.4541232049644
2002-10-01,0,0001,-0.0056968541653156166,176.6024791247841
2002-11-01,0,0001,-0.006560752796745192,196.82258390235577
2002-12-01,0,0001,-0.0066176162259977845,205.1461030059313
2003-01-01,0,0001,-0.005659990546795181,175.45970695065063
2003-02-01,0,0001,-0.00511459875612908,143.20876517161423
2003-03-01,0,0001,-0.0045122281396368326,139.8790723287418
2003-04-01,0,0001,-0.004811457041107225,144.34371123321677
2003-05-01,0,0001,-0.003978082424140836,123.32055514836591
2003-06-01,0,0001,-0.003036943133512242,91.10829400536726
2003-07-01,0,0001,-0.003363647345535026,104.2730677115858
2003-08-01,0,0001,-0.0038251428228358872,118.5794275079125
2003-09-01,0,0001,-0.005269044928713865,158.07134786141594
2003-10-01,0,0001,-0.006216223796702929,192.70293769779082
2003-11-01,0,0001,-0.0068443378033041635,205.3301340991249
2003-12-01,0,0001,-0.006286142980435667,194.8704323935057
2004-01-01,0,0001,-0.004651372594501791,144.1925504295555
2004-02-01,0,0001,-0.004917394830679485,142.60445008970504
2004-03-01,0,0001,-0.004948820286303253,153.41342887540085
2004-04-01,0,0001,-0.004822630683452587,144.67892050357761
2004-05-01,0,0001,-0.00424997972371391,131.74937143513122
2004-06-01,0,0001,-0.0031288261395301356,93.86478418590406
2004-07-01,0,0001,-0.0031399675032233345,97.33899259992337
2004-08-01,0,0001,-0.0036786560795980744,114.0383384675403
2004-09-01,0,0001,-0.00518771562097113,155.6314686291339
2004-10-01,0,0001,-0.0065257220703771315,202.2973841816911
2004-11-01,0,0001,-0.0067945700328981016,203.83710098694306
2004-12-01,0,0001,-0.006529117235435658,202.4026342985054
2005-01-01,0,0001,-0.005209997152227945,161.50991171906628
2005-02-01,0,0001,-0.004802443366526378,134.46841426273858
2005-03-01,0,0001,-0.005002779145645907,155.08615351502314
2005-04-01,0,0001,-0.004704448608959777,141.1334582687933
2005-05-01,0,0001,-0.004014677612027113,124.45500597284051
2005-06-01,0,0001,-0.0031754592465632592,95.26377739689777
2005-07-01,0,0001,-0.0035735699395315563,110.78066812547824
2005-08-01,0,0001,-0.004115807529386236,127.59003341097333
2005-09-01,0,0001,-0.005006896567639389,150.20689702918168
2005-10-01,0,0001,-0.0059206523333259695,183.54022233310505
2005-11-01,0,0001,-0.006144714862163324,184.34144586489973
2005-12-01,0,0001,-0.005911657005678405,183.26136717603052
2006-01-01,0,0001,-0.004771516954771759,147.91702559792452
2006-02-01,0,0001,-0.005301639508693606,148.44590624342098
2006-03-01,0,0001,-0.0043693567230887725,135.45005841575195
2006-04-01,0,0001,-0.004226097808443202,126.78293425329606
2006-05-01,0,0001,-0.0036125237236163113,111.98823543210565
2006-06-01,0,0001,-0.0030288053449246894,90.86416034774068
2006-07-01,0,0001,-0.0031042980881057403,96.23324073127796
2006-08-01,0,0001,-0.004192607048151047,129.97081849268244
2006-09-01,0,0001,-0.005093612720362008,152.80838161086024
2006-10-01,0,0001,-0.006092219639589317,188.85880882726883
2006-11-01,0,0001,-0.00641007545498198,192.3022636494594
2006-12-01,0,0001,-0.006390811672747994,198.1151618551878
2007-01-01,0,0001,-0.0055631480270487066,172.4575888385099
2007-02-01,0,0001,-0.006100067433950952,170.80188815062667
2007-03-01,0,0001,-0.00446040296508383,138.27249191759876
2007-04-01,0,0001,-0.004606578162206604,138.1973448661981
2007-05-01,0,0001,-0.004419370335992156,137.0004804157568
2007-06-01,0,0001,-0.0033546979812356472,100.64093943706942
2007-07-01,0,0001,-0.003521139041627305,109.15531029044645
2007-08-01,0,0001,-0.004616089830802393,143.0987847548742
2007-09-01,0,0001,-0.005116245184816072,153.48735554448217
2007-10-01,0,0001,-0.006194213669641256,192.02062375887894
2007-11-01,0,0001,-0.00638809465046466,191.64283951393978
2007-12-01,0,0001,-0.005965209649349035,184.92149912982006
2008-01-01,0,0001,-0.004712451375217766,146.08599263175077
2008-02-01,0,0001,-0.005628933934303416,163.23908409479907
2008-03-01,0,0001,-0.004839219117940962,150.01579265616982
2008-04-01,0,0001,-0.004836447816434882,145.09343449304646
2008-05-01,0,0001,-0.0038538218503927214,119.46847736217437
2008-06-01,0,0001,-0.0032469133531046637,97.40740059313991
2008-07-01,0,0001,-0.003173756813275218,98.38646121153174
2008-08-01,0,0001,-0.003902544520504383,120.97888013563588
2008-09-01,0,0001,-0.005280795462102593,158.42386386307777
2008-10-01,0,0001,-0.006270999240604385,194.40097645873593
2008-11-01,0,0001,-0.0068227852701377295,204.6835581041319
2008-12-01,0,0001,-0.0055194018507022154,171.10145737176867
2009-01-01,0,0001,-0.005393071799983498,167.18522579948845
2009-02-01,0,0001,-0.005108821658460017,143.04700643688048
2009-03-01,0,0001,-0.004700606349111593,145.71879682245938
2009-04-01,0,0001,-0.004348744080836935,130.46232242510806
2009-05-01,0,0001,-0.003956833206326758,122.66182939612949
2009-06-01,0,0001,-0.003060321342306988,91.80964026920964
2009-07-01,0,0001,-0.0035975647162763444,111.52450620456668
2009-08-01,0,0001,-0.004001664179517879,124.05158956505426
2009-09-01,0,0001,-0.005727263281474098,171.81789844422292
2009-10-01,0,0001,-0.006509467900749756,201.79350492324244
2009-11-01,0,0001,-0.006537908245163763,196.1372473549129
2009-12-01,0,0001,-0.0058767552578092895,182.17941299208798
2010-01-01,0,0001,-0.005134070680480483,159.15619109489495
2010-02-01,0,0001,-0.005333334466793828,149.3333650702272
2010-03-01,0,0001,-0.005530394836700931,171.44223993772886
2010-04-01,0,0001,-0.004889044500911376,146.67133502734129
2010-05-01,0,0001,-0.004043913173402637,125.36130837548176
2010-06-01,0,0001,-0.0035334227785932546,106.00268335779764
2010-07-01,0,0001,-0.0037807803510500246,117.20419088255076
2010-08-01,0,0001,-0.004335140533563893,134.38935654048066
2010-09-01,0,0001,-0.00557591743648183,167.2775230944549
2010-10-01,0,0001,-0.006348396809468094,196.80030109351094
2010-11-01,0,0001,-0.006905363881861536,207.1609164558461
2010-12-01,0,0001,-0.0059366096194652575,184.03489820342298
2011-01-01,0,0001,-0.005658696006146868,175.4195761905529
2011-02-01,0,0001,-0.004379780735219156,122.63386058613638
2011-03-01,0,0001,-0.004324324741601461,134.0540669896453
2011-04-01,0,0001,-0.0045432941688028795,136.2988250640864
2011-05-01,0,0001,-0.0037897037566373324,117.4808164557573
2011-06-01,0,0001,-0.003633979644721694,109.01938934165081
2011-07-01,0,0001,-0.003493516670288205,108.29901677893436
2011-08-01,0,0001,-0.004316792149850426,133.8205566453632
2011-09-01,0,0001,-0.005174121441024311,155.22364323072935
2011-10-01,0,0001,-0.006288389112532683,194.94006248851318
2011-11-01,0,0001,-0.006461513837904249,193.84541513712747
2011-12-01,0,0001,-0.0056113741321448755,173.95259809649113
2012-01-01,0,0001,-0.005012806561583999,155.39700340910395
2012-02-01,0,0001,-0.004710969025184033,136.61810173033697
2012-03-01,0,0001,-0.004321032254738574,133.95199989689579
2012-04-01,0,0001,-0.004008116925741448,120.24350777224343
2012-05-01,0,0001,-0.0037122625627143404,115.08013944414455
2012-06-01,0,0001,-0.003180438490883403,95.4131547265021
2012-07-01,0,0001,-0.0034002147296903398,105.40665662040054
2012-08-01,0,0001,-0.004317155330498796,133.8318152454627
2012-09-01,0,0001,-0.005596832467139437,167.90497401418313
2012-10-01,0,0001,-0.006415516331730387,198.881006283642
2012-11-01,0,0001,-0.0064242473749093814,192.72742124728146
2012-12-01,0,0001,-0.005294330411436049,164.12424275451752
2013-01-01,0,0001,-0.004919652110418985,152.50921542298855
2013-02-01,0,0001,-0.0045591484706869025,127.65615717923326
2013-03-01,0,0001,-0.005295212055965388,164.15157373492704
2013-04-01,0,0001,-0.005100163554450468,153.00490663351405
2013-05-01,0,0001,-0.004000156416048743,124.00484889751102
2013-06-01,0,0001,-0.003117269749249805,93.51809247749415
2013-07-01,0,0001,-0.003499888567725506,108.49654559949067
2013-08-01,0,0001,-0.003961282441925482,122.79975569968995
2013-09-01,0,0001,-0.005427019210076179,162.81057630228534
2013-10-01,0,0001,-0.006103011937526823,189.1933700633315
2013-11-01,0,0001,-0.006786277925859396,203.5883377757819
2013-12-01,0,0001,-0.005238344785216609,162.38868834171487
2014-01-01,0,0001,-0.004450235083017835,137.9572875735529
2014-02-01,0,0001,-0.005040767614167904,141.1414931967013
2014-03-01,0,0001,-0.0054993998107638,170.4813941336778
2014-04-01,0,0001,-0.004911701780454199,147.35105341362598
2014-05-01,0,0001,-0.004106630137761908,127.30553427061913
2014-06-01,0,0001,-0.003559121800736866,106.77365402210597
2014-07-01,0,0001,-0.003520671005935505,109.14080118400065
2014-08-01,0,0001,-0.004016445189794725,124.50980088363646
2014-09-01,0,0001,-0.005086457978134349,152.59373934403044
2014-10-01,0,0001,-0.005921697241166992,183.57261447617677
2014-11-01,0,0001,-0.0067739450155570955,203.21835046671285
2014-12-01,0,0001,-0.006532108671203313,202.4953688073027
2015-01-01,0,0001,-0.004822394035837066,149.49421511094903
2015-02-01,0,0001,-0.005053957613651339,141.5108131822375
2015-03-01,0,0001,-0.004622989030114902,143.31265993356195
2015-04-01,0,0001,-0.0038735543776303306,116.20663132890992
2015-05-01,0,0001,-0.003701725627065564,114.75349443903248
2015-06-01,0,0001,-0.0030766059803327543,92.29817940998262
2015-07-01,0,0001,-0.003322160747343694,102.98698316765451
2015-08-01,0,0001,-0.0041960124890855705,130.0763871616527
2015-09-01,0,0001,-0.005434318770388002,163.02956311164007
2015-10-01,0,0001,-0.0063156791109896995,195.78605244068066
2015-11-01,0,0001,-0.006737349905992892,202.12049717978675
2015-12-01,0,0001,-0.006978196934013732,216.3241049544257
2016-01-01,0,0001,-0.0060248062480297735,186.76899368892296
2016-02-01,0,0001,-0.004970323779049883,144.13938959244663
2016-03-01,0,0001,-0.005831210923998547,180.76753864395496
2016-04-01,0,0001,-0.0049834246727188366,149.5027401815651
2016-05-01,0,0001,-0.004517951467790179,140.05649550149553
2016-06-01,0,0001,-0.003549480979931313,106.4844293979394
2016-07-01,0,0001,-0.003423726732946625,106.13552872134538
2016-08-01,0,0001,-0.004338761305333817,134.50160046534833
2016-09-01,0,0001,-0.005141622636391671,154.24867909175015
2016-10-01,0,0001,-0.006293173558756521,195.08838032145215
2016-11-01,0,0001,-0.006876660909236403,206.29982727709208
2016-12-01,0,0001,-0.0065350011395492735,202.58503532602748
2017-01-01,0,0001,-0.0054394763779559265,168.62376771663372
2017-02-01,0,0001,-0.005884568068808203,164.76790592662968
2017-03-01,0,0001,-0.004261204758010531,132.09734749832646
2017-04-01,0,0001,-0.004570009320598982,137.10027961796948
2017-05-01,0,0001,-0.004096249573313326,126.9837367727131
2017-06-01,0,0001,-0.003136560415238653,94.09681245715959
2017-07-01,0,0001,-0.0031312929585813024,97.07008171602037
2017-08-01,0,0001,-0.004295431466846008,133.15837547222625
2017-09-01,0,0001,-0.0052772027509670185,158.31608252901054
2017-10-01,0,0001,-0.006333852270285942,196.3494203788642
2017-11-01,0,0001,-0.006942362132708796,208.2708639812639
2017-12-01,0,0001,-0.00593467204430561,183.9748333734739
2018-01-01,0,0001,-0.005268993180994572,163.33878861083173
2018-02-01,0,0001,-0.004413624462579735,123.58148495223256
2018-03-01,0,0001,-0.004414245922802462,136.8416236068763
2018-04-01,0,0001,-0.004736598395567765,142.09795186703295
2018-05-01,0,0001,-0.0038165997041436023,118.31459082845167
2018-06-01,0,0001,-0.0033529981934663825,100.58994580399147
2018-07-01,0,0001,-0.003283603846536884,101.79171924264341
2018-08-01,0,0001,-0.0038414977040139944,119.08642882443382
2018-09-01,0,0001,-0.005388569453247428,161.65708359742285
2018-10-01,0,0001,-0.006023074940881243,186.71532316731853
2018-11-01,0,0001,-0.006641057853711987,199.23173561135962
2018-12-01,0,0001,-0.006069613208584726,188.1580094661265
2019-01-01,0,0001,-0.005268778826221934,163.33214361287995
2019-02-01,0,0001,-0.004744551138497686,132.8474318779352
2019-03-01,0,0001,-0.00516230070260741,160.0313217808297
2019-04-01,0,0001,-0.004453204404833835,133.59613214501505
2019-05-01,0,0001,-0.00423643861542026,131.3295970780281
2019-06-01,0,0001,-0.0031963303363946884,95.88991009184066
2019-07-01,0,0001,-0.003274814396620331,101.51924629523025
2019-08-01,0,0001,-0.00403756398083024,125.16448340573744
2019-09-01,0,0001,-0.005259600718412053,157.78802155236158
2019-10-01,0,0001,-0.006380401368020333,197.7924424086303
2019-11-01,0,0001,-0.006489735685545671,194.69207056637015
2019-12-01,0,0001,-0.006250172371628155,193.75534352047282
2020-01-01,0,0001,-0.005566160919871508,172.55098851601676
2020-02-01,0,0001,-0.004881236961984344,141.55587189754598
2020-03-01,0,0001,-0.004644448141909238,143.97789239918637
2020-04-01,0,0001,-0.004659581125655003,139.78743376965008
2020-05-01,0,0001,-0.0040709190114608836,126.19848935528738
2020-06-01,0,0001,-0.0035698539103309512,107.09561730992853
2020-07-01,0,0001,-0.0031034006186594692,96.20541917844355
2020-08-01,0,0001,-0.0046124742181039916,142.98670076122374
2020-09-01,0,0001,-0.005354829730777716,160.64489192333147
2020-10-01,0,0001,-0.0060986143085192904,189.057043564098
2020-11-01,0,0001,-0.007037516063080247,211.12548189240744
2020-12-01,0,0001,-0.006215987096213879,192.69559998263026
2021-01-01,0,0001,-0.005263663094564641,163.17355593150387
2021-02-01,0,0001,-0.005742858077198878,160.8000261615686
2021-03-01,0,0001,-0.004585350235758267,142.1458573085063
2021-04-01,0,0001,-0.004598785134130839,137.96355402392516
2021-05-01,0,0001,-0.003989848444319583,123.68530177390706
2021-06-01,0,0001,-0.003337362226544213,100.1208667963264
2021-07-01,0,0001,-0.0033785374977466976,104.73466243014764
2021-08-01,0,0001,-0.0041830789320724945,129.67544689424733
2021-09-01,0,0001,-0.005333259565784252,159.99778697352755
2021-10-01,0,0001,-0.006517632166045932,202.0465971474239
2021-11-01,0,0001,-0.006431135006282018,192.93405018846053
2021-12-01,0,0001,-0.00433251857935279,134.3080759599365
2022-01-01,0,0001,-0.004806422910798238,148.9991102347454
2022-02-01,0,0001,-0.004860570802915198,136.09598248162553
2022-03-01,0,0001,-0.004517493362981138,140.0422942524153
2022-04-01,0,0001,-0.004503191131196464,135.09573393589395
2022-05-01,0,0001,-0.004260083096481569,132.06257599092862
2022-06-01,0,0001,-0.0033226178670740128,99.67853601222039
2022-07-01,0,0001,-0.003450732464630519,106.9727064035461
2022-08-01,0,0001,-0.004133489905231563,128.13818706217845
2022-09-01,0,0001,-0.0019848175910991083,59.54452773297325
2022-10-01,0,0001,-0.0022614608826439756,70.10528736196324
2022-11-01,0,0001,-0.0026920545734261244,80.76163720278373
2022-12-01,0,0001,-0.0023852596431575414,73.94304893788379
2023-01-01,0,0001,-0.0023466310142138493,72.74556144062933
2023-02-01,0,0001,-0.001732762298264852,48.51734435141585
2023-03-01,0,0001,-0.0018248847858817697,56.57142836233486
2023-04-01,0,0001,-0.0017316811509228722,51.95043452768616
2023-05-01,0,0001,-0.001407889529075531,43.64457540134146
2023-06-01,0,0001,-0.0009958348950093261,29.875046850279784
2023-07-01,0,0001,-0.0010341630682835562,32.05905511679024
2023-08-01,0,0001,-0.001340129970618347,41.54402908916876
2023-09-01,0,0001,-0.001964889034138364,58.94667102415092
2023-10-01,0,0001,-0.0024798189382883385,76.87438708693848
2023-11-01,0,0001,-0.002580098089835578,77.40294269506734
2023-12-01,0,0001,-0.0021402620751912547,66.34812433092888
2024-01-01,0,0001,-0.0023327061760322052,72.31389145699836
2024-02-01,0,0001,-0.0017281543715472164,50.11647677486927
2024-03-01,0,0001,-0.004408563555139425,136.6654702093222
2024-04-01,0,0001,-0.004813290181690152,144.39870545070457
2024-05-01,0,0001,-0.004404725908641019,136.54650316787158
2024-06-01,0,0001,-0.00345368760397999,103.6106281193997
2024-07-01,0,0001,-0.003660460991510036,113.47429073681111
2024-08-01,0,0001,-0.004570378899684665,141.68174589022462
2024-09-01,0,0001,-0.005624298393597,168.72895180791
2024-10-01,0,0001,-0.006603477906822394,204.70781511149423
2024-11-01,0,0001,-0.005902084524452842,177.06253573358526
2024-12-01,0,0001,-0.006616337979953082,205.10647737854555
2025-01-01,0,0001,-0.004793042418330111,148.58431496823343
2025-02-01,0,0001,-0.005145583906342213,144.07634937758195
2025-03-01,0,0001,-0.003920361827006991,121.53121663721673
2025-04-01,0,0001,-0.0040922231394241605,122.76669418272482
2025-05-01,0,0001,-0.0037282515868522874,115.5757991924209
2025-06-01,0,0001,-0.003534824176787191,106.04472530361573
2025-07-01,0,0001,-0.0031597217967964477,97.95137570068988
2025-08-01,0,0001,-0.004328512765457426,134.18389572918022
2025-09-01,0,0001,-0.005156305698351887,154.6891709505566
2025-10-01,0,0001,-0.006329244053582984,196.2065656610725
2025-11-01,0,0001,-0.006772729865451444,203.18189596354333
2025-12-01,0,0001,-0.006533727764181283,202.54556068961978
