valid_time,number,expver,e,e_mm
1971-05-01 06:00:00,0,0001,-0.0008278872397895569,25.664504433476267
1971-06-01 06:00:00,0,0001,-0.0006922096571787029,20.766289715361086
1971-07-01 06:00:00,0,0001,-0.0005469100545545236,16.95421169119023
1971-08-01 06:00:00,0,0001,-0.0005557367483773447,17.227839199697687
1971-09-01 06:00:00,0,0001,-0.0008089431839439369,24.268295518318105
1971-10-01 06:00:00,0,0001,-0.0011292527461483337,35.00683513059835
1971-11-01 06:00:00,0,0001,-0.0022024368915361425,66.07310674608426
1971-12-01 06:00:00,0,0001,-0.00277827922991114,86.12665612724534
1972-01-01 06:00:00,0,0001,-0.003636671130024918,112.73680503077246
1972-02-01 06:00:00,0,0001,-0.003454681624126147,100.18576709965826
1972-03-01 06:00:00,0,0001,-0.0029962090245636316,92.88247976147258
1972-04-01 06:00:00,0,0001,-0.0020698380960410176,62.09514288123053
1972-05-01 06:00:00,0,0001,-0.0007844153122248926,24.316874678971672
1972-06-01 06:00:00,0,0001,-0.0005070117611412736,15.21035283423821
1972-07-01 06:00:00,0,0001,-0.0005099845532404301,15.809521150453334
1972-08-01 06:00:00,0,0001,-0.0006096176544481022,18.898147287891167
1972-09-01 06:00:00,0,0001,-0.0010421980403961166,31.265941211883494
1972-10-01 06:00:00,0,0001,-0.0012251653149516306,37.98012476350055
1972-11-01 06:00:00,0,0001,-0.0016672151644343508,50.01645493303052
1972-12-01 06:00:00,0,0001,-0.003290351396377517,102.00089328770304
1973-01-01 06:00:00,0,0001,-0.0038022341783485376,117.86925952880468
1973-02-01 06:00:00,0,0001,-0.0037830894541823978,105.92650471710714
1973-03-01 06:00:00,0,0001,-0.003477261677663578,107.79511200757094
1973-04-01 06:00:00,0,0001,-0.002512673221379523,75.3801966413857
1973-05-01 06:00:00,0,0001,-0.0011567658995887214,35.85974288725036
1973-06-01 06:00:00,0,0001,-0.0007346693295211738,22.040079885635212
1973-07-01 06:00:00,0,0001,-0.0005387524703893194,16.7013265820689
1973-08-01 06:00:00,0,0001,-0.0006685424595197061,20.72481624511089
1973-09-01 06:00:00,0,0001,-0.0009354961917459425,28.064885752378274
1973-10-01 06:00:00,0,0001,-0.0012598842383146742,39.0564113877549
1973-11-01 06:00:00,0,0001,-0.0019567394346783566,58.7021830403507
1973-12-01 06:00:00,0,0001,-0.002375686489154134,73.64628116377816
1974-01-01 06:00:00,0,0001,-0.003404080597843645,105.526498533153
1974-02-01 06:00:00,0,0001,-0.003668968778207888,102.73112578982087
1974-03-01 06:00:00,0,0001,-0.0033807982033190608,104.80474430289088
1974-04-01 06:00:00,0,0001,-0.0026057068848829787,78.17120654648936
1974-05-01 06:00:00,0,0001,-0.0011671137458711435,36.18052612200545
1974-06-01 06:00:00,0,0001,-0.000638915709147522,19.16747127442566
1974-07-01 06:00:00,0,0001,-0.0004942036164809717,15.32031211091012
1974-08-01 06:00:00,0,0001,-0.0010802412472875383,33.487478665913684
1974-09-01 06:00:00,0,0001,-0.0010511617545938099,31.534852637814296
1974-10-01 06:00:00,0,0001,-0.0010720048854138413,33.23215144782908
1974-11-01 06:00:00,0,0001,-0.0016464698513724647,49.39409554117395
1974-12-01 06:00:00,0,0001,-0.0028780985709641366,89.22105569988824
1975-01-01 06:00:00,0,0001,-0.003649665025678069,113.13961579602014
1975-02-01 06:00:00,0,0001,-0.0036915544612937507,103.36352491622503
1975-03-01 06:00:00,0,0001,-0.0035659400479052753,110.54414148506353
1975-04-01 06:00:00,0,0001,-0.0022692638648346536,68.0779159450396
1975-05-01 06:00:00,0,0001,-0.001125934755401734,34.90397741745375
1975-06-01 06:00:00,0,0001,-0.0008310686106745334,24.932058320236003
1975-07-01 06:00:00,0,0001,-0.0005269828763423971,16.33646916661431
1975-08-01 06:00:00,0,0001,-0.0006614080522754412,20.503649620538678
1975-09-01 06:00:00,0,0001,-0.0012748204250051943,38.24461275015583
1975-10-01 06:00:00,0,0001,-0.0015995529223731327,49.586140593567116
1975-11-01 06:00:00,0,0001,-0.0015978329654974472,47.93498896492342
1975-12-01 06:00:00,0,0001,-0.0031867668218256984,98.78977147659666
1976-01-01 06:00:00,0,0001,-0.003566813406368937,110.57121559743705
1976-02-01 06:00:00,0,0001,-0.003797763877718686,110.1351524538419
1976-03-01 06:00:00,0,0001,-0.0032915442385419557,102.03787139480062
1976-04-01 06:00:00,0,0001,-0.00217205552863747,65.1616658591241
1976-05-01 06:00:00,0,0001,-0.0012170667522161626,37.72906931870104
1976-06-01 06:00:00,0,0001,-0.0006065761286937124,18.19728386081137
1976-07-01 06:00:00,0,0001,-0.0005202513889464029,16.12779305733849
1976-08-01 06:00:00,0,0001,-0.0010078729637222387,31.2440618753894
1976-09-01 06:00:00,0,0001,-0.0017114095489786678,51.34228646936003
1976-10-01 06:00:00,0,0001,-0.0011088979002286021,34.37583490708666
1976-11-01 06:00:00,0,0001,-0.001652405755604679,49.572172668140375
1976-12-01 06:00:00,0,0001,-0.0023815213997507626,73.82716339227365
1977-01-01 06:00:00,0,0001,-0.0033606673793378835,104.18068875947439
1977-02-01 06:00:00,0,0001,-0.003349320823930841,93.78098307006356
1977-03-01 06:00:00,0,0001,-0.0033370248479077996,103.4477702851418
1977-04-01 06:00:00,0,0001,-0.001910575462961089,57.31726388883267
1977-05-01 06:00:00,0,0001,-0.0008925922973919494,27.670361219150433
1977-06-01 06:00:00,0,0001,-0.0005291850224625112,15.875550673875336
1977-07-01 06:00:00,0,0001,-0.00056293912348276,17.45111282796556
1977-08-01 06:00:00,0,0001,-0.0006605733367597809,20.477773439553207
1977-09-01 06:00:00,0,0001,-0.0010708377917547916,32.12513375264375
1977-10-01 06:00:00,0,0001,-0.001886735326533212,58.488795122529574
1977-11-01 06:00:00,0,0001,-0.0031484364648178415,94.45309394453524
1977-12-01 06:00:00,0,0001,-0.003025726675610493,93.79752694392529
1978-01-01 06:00:00,0,0001,-0.003713210313687955,115.1095197243266
1978-02-01 06:00:00,0,0001,-0.00367286448429142,102.84020556015976
1978-03-01 06:00:00,0,0001,-0.0034292127733584732,106.30559597411266
1978-04-01 06:00:00,0,0001,-0.0027156059441806163,81.46817832541849
1978-05-01 06:00:00,0,0001,-0.0012648797068564412,39.21127091254968
1978-06-01 06:00:00,0,0001,-0.0005888363502985244,17.66509050895573
1978-07-01 06:00:00,0,0001,-0.0005341141545080358,16.55753878974911
1978-08-01 06:00:00,0,0001,-0.0009809194073360887,30.40850162741875
1978-09-01 06:00:00,0,0001,-0.0009445185821261103,28.33555746378331
1978-10-01 06:00:00,0,0001,-0.0012273606661608297,38.04818065098572
1978-11-01 06:00:00,0,0001,-0.002287234787559993,68.61704362679978
1978-12-01 06:00:00,0,0001,-0.0031391862447657575,97.31477358773849
1979-01-01 06:00:00,0,0001,-0.0033559816905212076,104.03543240615744
1979-02-01 06:00:00,0,0001,-0.003981880456886078,111.49265279281018
1979-03-01 06:00:00,0,0001,-0.003316568454386079,102.81362208596845
1979-04-01 06:00:00,0,0001,-0.00231835658488679,69.5506975466037
1979-05-01 06:00:00,0,0001,-0.0008782538734313934,27.225870076373194
1979-06-01 06:00:00,0,0001,-0.0006020786645226678,18.062359935680032
1979-07-01 06:00:00,0,0001,-0.0004906829640558775,15.211171885732204
1979-08-01 06:00:00,0,0001,-0.0005715889258085408,17.71925670006476
1979-09-01 06:00:00,0,0001,-0.0008158967934698667,24.476903804096004
1979-10-01 06:00:00,0,0001,-0.0013688921596856573,42.43565695025538
1979-11-01 06:00:00,0,0001,-0.0017305085973956988,51.91525792187097
1979-12-01 06:00:00,0,0001,-0.0026380359045371357,81.77911304065121
1980-01-01 06:00:00,0,0001,-0.0033624358533578865,104.23551145409449
1980-02-01 06:00:00,0,0001,-0.0026190578509300263,75.95267767697077
1980-03-01 06:00:00,0,0001,-0.002974921102823646,92.22255418753304
1980-04-01 06:00:00,0,0001,-0.0017410597087638912,52.23179126291674
1980-05-01 06:00:00,0,0001,-0.0006084247694182523,18.861167851965824
1980-06-01 06:00:00,0,0001,-0.00046261840031907843,13.878552009572353
1980-07-01 06:00:00,0,0001,-0.000600340190193908,18.61054589601115
1980-08-01 06:00:00,0,0001,-0.0006487459685471482,20.111125024961595
1980-09-01 06:00:00,0,0001,-0.0010662851328457493,31.98855398537248
1980-10-01 06:00:00,0,0001,-0.0016238702761117564,50.33997855946445
1980-11-01 06:00:00,0,0001,-0.0016542156804441781,49.62647041332534
1980-12-01 06:00:00,0,0001,-0.0023316150979902873,72.2800680376989
1981-01-01 06:00:00,0,0001,-0.0032900454765221097,101.9914097721854
1981-02-01 06:00:00,0,0001,-0.003680677466258583,103.05896905524033
1981-03-01 06:00:00,0,0001,-0.003404665228007324,105.54462206822704
1981-04-01 06:00:00,0,0001,-0.00230252457989853,69.0757373969559
1981-05-01 06:00:00,0,0001,-0.0008169792150744652,25.326355667308423
1981-06-01 06:00:00,0,0001,-0.0005123801441981203,15.37140432594361
1981-07-01 06:00:00,0,0001,-0.00041432545321072676,12.84408904953253
1981-08-01 06:00:00,0,0001,-0.0007732087388855913,23.96947090545333
1981-09-01 06:00:00,0,0001,-0.0014125808958708153,42.37742687612446
1981-10-01 06:00:00,0,0001,-0.001328771242428752,41.19190851529132
1981-11-01 06:00:00,0,0001,-0.0022272063896087656,66.81619168826298
1981-12-01 06:00:00,0,0001,-0.002482894524227832,76.9697302510628
1982-01-01 06:00:00,0,0001,-0.003733766035650333,115.74674710516032
1982-02-01 06:00:00,0,0001,-0.0037112188043998567,103.91412652319599
1982-03-01 06:00:00,0,0001,-0.003290149424311005,101.99463215364116
1982-04-01 06:00:00,0,0001,-0.002450846982586684,73.52540947760052
1982-05-01 06:00:00,0,0001,-0.0010783174511987052,33.42784098715986
1982-06-01 06:00:00,0,0001,-0.0005595268760948,16.785806282844
1982-07-01 06:00:00,0,0001,-0.0003943851779746529,12.225940517214239
1982-08-01 06:00:00,0,0001,-0.0005925484425943694,18.36900172042545
1982-09-01 06:00:00,0,0001,-0.0011841444751712507,35.52433425513752
1982-10-01 06:00:00,0,0001,-0.0015194380880821483,47.10258073054659
1982-11-01 06:00:00,0,0001,-0.0023844530831526687,71.53359249458006
1982-12-01 06:00:00,0,0001,-0.0023785546425518314,73.73519391910676
1983-01-01 06:00:00,0,0001,-0.002868960289910699,88.93776898723168
1983-02-01 06:00:00,0,0001,-0.003235186425741417,90.58521992075968
1983-03-01 06:00:00,0,0001,-0.0014894231286692442,46.172116988746566
1983-04-01 06:00:00,0,0001,-0.0012224010626814515,36.67203188044355
1983-05-01 06:00:00,0,0001,-0.0007085978773217948,21.96653419697564
1983-06-01 06:00:00,0,0001,-0.00046497874604088825,13.949362381226647
1983-07-01 06:00:00,0,0001,-0.0004497182185184678,13.941264774072502
1983-08-01 06:00:00,0,0001,-0.0006627313030916822,20.544670395842147
1983-09-01 06:00:00,0,0001,-0.0012394561924629465,37.18368577388839
1983-10-01 06:00:00,0,0001,-0.0012741808670748416,39.49960687932009
1983-11-01 06:00:00,0,0001,-0.0014356081009784497,43.06824302935349
1983-12-01 06:00:00,0,0001,-0.0031928930372334156,98.97968415423588
1984-01-01 06:00:00,0,0001,-0.003381249210863518,104.81872553676905
1984-02-01 06:00:00,0,0001,-0.0035075610826539624,101.7192713969649
1984-03-01 06:00:00,0,0001,-0.003219607436943575,99.80783054525082
1984-04-01 06:00:00,0,0001,-0.0025989150049239014,77.96745014771705
1984-05-01 06:00:00,0,0001,-0.0010554061563012181,32.71759084533776
1984-06-01 06:00:00,0,0001,-0.0008679839397132364,26.03951819139709
1984-07-01 06:00:00,0,0001,-0.0005770230844270478,17.88771561723848
1984-08-01 06:00:00,0,0001,-0.001201307811342188,37.24054215160783
1984-09-01 06:00:00,0,0001,-0.0009050834036944478,27.152502110833435
1984-10-01 06:00:00,0,0001,-0.0021934082158581495,67.99565469160264
1984-11-01 06:00:00,0,0001,-0.002889447405969271,86.68342217907814
1984-12-01 06:00:00,0,0001,-0.003589172901869539,111.2643599579557
1985-01-01 06:00:00,0,0001,-0.003570339242988037,110.68051653262914
1985-02-01 06:00:00,0,0001,-0.003755344425880749,105.14964392466098
1985-03-01 06:00:00,0,0001,-0.003351043804592371,103.8823579423635
1985-04-01 06:00:00,0,0001,-0.0026700883946679833,80.10265184003951
1985-05-01 06:00:00,0,0001,-0.0018266769913286621,56.62698673118852
1985-06-01 06:00:00,0,0001,-0.0011139413305765622,33.418239917296866
1985-07-01 06:00:00,0,0001,-0.0007443845065717998,23.075919703725795
1985-08-01 06:00:00,0,0001,-0.0007159072812674624,22.193125719291334
1985-09-01 06:00:00,0,0001,-0.0013025131343806435,39.07539403141931
1985-10-01 06:00:00,0,0001,-0.0015151390102886612,46.96930931894849
1985-11-01 06:00:00,0,0001,-0.0029863849007158456,89.59154702147536
1985-12-01 06:00:00,0,0001,-0.003620321385307055,112.2299629445187
1986-01-01 06:00:00,0,0001,-0.003805825932288111,117.98060390093144
1986-02-01 06:00:00,0,0001,-0.0036157905140670583,101.24213439387763
1986-03-01 06:00:00,0,0001,-0.0032779783082585367,101.61732755601464
1986-04-01 06:00:00,0,0001,-0.0025907665383775205,77.72299615132562
1986-05-01 06:00:00,0,0001,-0.0013157944477448205,40.789627880089434
1986-06-01 06:00:00,0,0001,-0.0005334949211622729,16.004847634868188
1986-07-01 06:00:00,0,0001,-0.0005199664684292599,16.118960521307056
1986-08-01 06:00:00,0,0001,-0.0006194187263406558,19.20198051656033
1986-09-01 06:00:00,0,0001,-0.0009056463280253712,27.169389840761138
1986-10-01 06:00:00,0,0001,-0.0014127920371410831,43.79655315137357
1986-11-01 06:00:00,0,0001,-0.0021447718887265266,64.3431566617958
1986-12-01 06:00:00,0,0001,-0.0031057911422090177,96.27952540847954
1987-01-01 06:00:00,0,0001,-0.003629549951936931,112.51604851004485
1987-02-01 06:00:00,0,0001,-0.0038869252572588686,108.83390720324832
1987-03-01 06:00:00,0,0001,-0.0035115220414839573,108.85718328600268
1987-04-01 06:00:00,0,0001,-0.0023739111968306055,71.21733590491816
1987-05-01 06:00:00,0,0001,-0.0011066159991677102,34.30509597419901
1987-06-01 06:00:00,0,0001,-0.0006473681758853034,19.421045276559102
1987-07-01 06:00:00,0,0001,-0.0007585946354132318,23.51643369781019
1987-08-01 06:00:00,0,0001,-0.0005621846576865896,17.42772438828428
1987-09-01 06:00:00,0,0001,-0.0010953418297217025,32.86025489165108
1987-10-01 06:00:00,0,0001,-0.0017701027101157838,54.8731840135893
1987-11-01 06:00:00,0,0001,-0.0022555366192953887,67.66609857886166
1987-12-01 06:00:00,0,0001,-0.0025124891372118414,77.88716325356708
1988-01-01 06:00:00,0,0001,-0.0036955684944963837,114.56262332938789
1988-02-01 06:00:00,0,0001,-0.003787106585999146,109.82609099397524
1988-03-01 06:00:00,0,0001,-0.0029837909645727247,92.49751990175446
1988-04-01 06:00:00,0,0001,-0.002683460683002383,80.50382049007149
1988-05-01 06:00:00,0,0001,-0.0016304795674002047,50.54486658940635
1988-06-01 06:00:00,0,0001,-0.0006473206583612107,19.41961975083632
1988-07-01 06:00:00,0,0001,-0.000561989874177173,17.421686099492362
1988-08-01 06:00:00,0,0001,-0.0005982703098799044,18.546379606277036
1988-09-01 06:00:00,0,0001,-0.0015407899830673112,46.223699492019335
1988-10-01 06:00:00,0,0001,-0.0013947918464301185,43.23854723933367
1988-11-01 06:00:00,0,0001,-0.0018628358559285418,55.88507567785625
1988-12-01 06:00:00,0,0001,-0.0023851118636230404,73.93846777231425
1989-01-01 06:00:00,0,0001,-0.0036296335124436415,112.51863888575289
1989-02-01 06:00:00,0,0001,-0.0036720601352946878,102.81768378825126
1989-03-01 06:00:00,0,0001,-0.0032044467956918767,99.33785066644818
1989-04-01 06:00:00,0,0001,-0.0027116758100985254,81.35027430295575
1989-05-01 06:00:00,0,0001,-0.0014569475263396215,45.16537331652826
1989-06-01 06:00:00,0,0001,-0.0006414352453964589,19.243057361893765
1989-07-01 06:00:00,0,0001,-0.0005967859024153218,18.500362974874974
1989-08-01 06:00:00,0,0001,-0.0005699064516810478,17.66710000211248
1989-09-01 06:00:00,0,0001,-0.0008670022256152456,26.01006676845737
1989-10-01 06:00:00,0,0001,-0.0012054171064382194,37.3679302995848
1989-11-01 06:00:00,0,0001,-0.001677991878119672,50.33975634359016
1989-12-01 06:00:00,0,0001,-0.0024632409526913397,76.36046953343154
1990-01-01 06:00:00,0,0001,-0.0035797776187369923,110.97310618084676
1990-02-01 06:00:00,0,0001,-0.0036736316629537393,102.86168656270469
1990-03-01 06:00:00,0,0001,-0.0027809744987973956,86.21020946271926
1990-04-01 06:00:00,0,0001,-0.0019373366324640358,58.120098973921074
1990-05-01 06:00:00,0,0001,-0.0008447727140863995,26.187954136678385
1990-06-01 06:00:00,0,0001,-0.0006046228786642368,18.138686359927103
1990-07-01 06:00:00,0,0001,-0.000459436502144159,14.24253156646893
1990-08-01 06:00:00,0,0001,-0.0006668587826667943,20.67262226267062
1990-09-01 06:00:00,0,0001,-0.0007568385577475718,22.705156732427156
1990-10-01 06:00:00,0,0001,-0.0018653056347385372,57.82447467689465
1990-11-01 06:00:00,0,0001,-0.0027312886834685683,81.93866050405704
1990-12-01 06:00:00,0,0001,-0.0034260661201566418,106.2080497248559
1991-01-01 06:00:00,0,0001,-0.0035573203198542595,110.27692991548204
1991-02-01 06:00:00,0,0001,-0.0034854210135589142,97.5917883796496
1991-03-01 06:00:00,0,0001,-0.0032045540039655025,99.34117412293057
1991-04-01 06:00:00,0,0001,-0.0018600005627293409,55.80001688188023
1991-05-01 06:00:00,0,0001,-0.0007647672462014117,23.70778463224376
1991-06-01 06:00:00,0,0001,-0.0005459857889153899,16.379573667461695
1991-07-01 06:00:00,0,0001,-0.00041894733483319283,12.987367379828976
1991-08-01 06:00:00,0,0001,-0.0005384332156575872,16.691429685385206
1991-09-01 06:00:00,0,0001,-0.0008372175356968648,25.116526070905945
1991-10-01 06:00:00,0,0001,-0.0014049503113020107,43.55345965036233
1991-11-01 06:00:00,0,0001,-0.002177105507672571,65.31316523017713
1991-12-01 06:00:00,0,0001,-0.002847335921979278,88.26741358135762
1992-01-01 06:00:00,0,0001,-0.003625351168485113,112.38588622303851
1992-02-01 06:00:00,0,0001,-0.0034981465345522386,101.44624950201492
1992-03-01 06:00:00,0,0001,-0.0028823786343969656,89.35373766630593
1992-04-01 06:00:00,0,0001,-0.0011752046538590205,35.256139615770614
1992-05-01 06:00:00,0,0001,-0.0007062554468869028,21.89391885349399
1992-06-01 06:00:00,0,0001,-0.0005947220854268445,17.841662562805336
1992-07-01 06:00:00,0,0001,-0.0005764389765275046,17.869608272352643
1992-08-01 06:00:00,0,0001,-0.0006358245578936396,19.710561294702828
1992-09-01 06:00:00,0,0001,-0.0007164746880118327,21.494240640354978
1992-10-01 06:00:00,0,0001,-0.0015631243123647148,48.45685368330616
1992-11-01 06:00:00,0,0001,-0.0020814911229681226,62.44473368904368
1992-12-01 06:00:00,0,0001,-0.002420801263507876,75.04483916874415
1993-01-01 06:00:00,0,0001,-0.003547120425774733,109.96073319901673
1993-02-01 06:00:00,0,0001,-0.003645399644530403,102.0711900468513
1993-03-01 06:00:00,0,0001,-0.0032284982527749743,100.0834458360242
1993-04-01 06:00:00,0,0001,-0.0023454761399848596,70.36428419954579
1993-05-01 06:00:00,0,0001,-0.001110597098491491,34.428510053236224
1993-06-01 06:00:00,0,0001,-0.00047309850903532374,14.192955271059713
1993-07-01 06:00:00,0,0001,-0.00047156673857915755,14.618568895953883
1993-08-01 06:00:00,0,0001,-0.0008401556888119917,26.044826353171743
1993-09-01 06:00:00,0,0001,-0.0009350441976747602,28.051325930242808
1993-10-01 06:00:00,0,0001,-0.002080376695350997,64.49167755588091
1993-11-01 06:00:00,0,0001,-0.0027244654008088585,81.73396202426575
1993-12-01 06:00:00,0,0001,-0.0031951473157090745,99.0495667869813
1994-01-01 06:00:00,0,0001,-0.00373171547524656,115.68317973264335
1994-02-01 06:00:00,0,0001,-0.003777569750634484,105.77195301776555
1994-03-01 06:00:00,0,0001,-0.003047930319821058,94.4858399144528
1994-04-01 06:00:00,0,0001,-0.002041395136320265,61.241854089607955
1994-05-01 06:00:00,0,0001,-0.0008129407270302777,25.20116253793861
1994-06-01 06:00:00,0,0001,-0.0005066562677605162,15.199688032815486
1994-07-01 06:00:00,0,0001,-0.00044537039889348053,13.806482365697896
1994-08-01 06:00:00,0,0001,-0.000595078620353608,18.447437230961846
1994-09-01 06:00:00,0,0001,-0.0009642908139793685,28.92872441938106
1994-10-01 06:00:00,0,0001,-0.0013587428325994289,42.12102781058229
1994-11-01 06:00:00,0,0001,-0.002195702704990725,65.87108114972175
1994-12-01 06:00:00,0,0001,-0.0029231603336783555,90.61797034402902
1995-01-01 06:00:00,0,0001,-0.003625681583009533,112.39612907329553
1995-02-01 06:00:00,0,0001,-0.002870492105671971,80.37377895881518
1995-03-01 06:00:00,0,0001,-0.003254835891204795,100.89991262734866
1995-04-01 06:00:00,0,0001,-0.0014853814421156822,44.561443263470466
1995-05-01 06:00:00,0,0001,-0.0007277503415176904,22.5602605870484
1995-06-01 06:00:00,0,0001,-0.0004711076242753299,14.133228728259898
1995-07-01 06:00:00,0,0001,-0.00040705973062127554,12.618851649259542
1995-08-01 06:00:00,0,0001,-0.0006544430352245594,20.28773409196134
1995-09-01 06:00:00,0,0001,-0.001005443237042329,30.163297111269873
1995-10-01 06:00:00,0,0001,-0.0011187379811299553,34.68087741502861
1995-11-01 06:00:00,0,0001,-0.0016720164205708975,50.16049261712693
1995-12-01 06:00:00,0,0001,-0.002236669789736855,69.33676348184251
1996-01-01 06:00:00,0,0001,-0.003048251364410059,94.49579229671183
1996-02-01 06:00:00,0,0001,-0.0036667244210228838,106.33500820966363
1996-03-01 06:00:00,0,0001,-0.0030680381778364425,95.10918351292972
1996-04-01 06:00:00,0,0001,-0.001982088949634081,59.46266848902243
1996-05-01 06:00:00,0,0001,-0.0008258423602906513,25.60111316901019
1996-06-01 06:00:00,0,0001,-0.0005367036309054907,16.101108927164724
1996-07-01 06:00:00,0,0001,-0.0003915528926019147,12.138139670659356
1996-08-01 06:00:00,0,0001,-0.0006719248820972402,20.829671345014447
1996-09-01 06:00:00,0,0001,-0.001264132078575109,37.92396235725327
1996-10-01 06:00:00,0,0001,-0.0011808169046627298,36.60532404454462
1996-11-01 06:00:00,0,0001,-0.002258783552194697,67.7635065658409
1996-12-01 06:00:00,0,0001,-0.003143611876868841,97.45196818293407
1997-01-01 06:00:00,0,0001,-0.003546619805959425,109.94521398474218
1997-02-01 06:00:00,0,0001,-0.003764592726332448,105.40859633730854
1997-03-01 06:00:00,0,0001,-0.003437254693829324,106.55489550870904
1997-04-01 06:00:00,0,0001,-0.0023294281309580722,69.88284392874216
1997-05-01 06:00:00,0,0001,-0.000993288235661018,30.79193530549156
1997-06-01 06:00:00,0,0001,-0.0005096332442649924,15.28899732794977
1997-07-01 06:00:00,0,0001,-0.00042847836807430306,13.282829410303394
1997-08-01 06:00:00,0,0001,-0.0008243797300895771,25.555771632776892
1997-09-01 06:00:00,0,0001,-0.0012590410597673447,37.77123179302034
1997-10-01 06:00:00,0,0001,-0.0011716623759083248,36.32153365315807
1997-11-01 06:00:00,0,0001,-0.0018910539002175762,56.73161700652729
1997-12-01 06:00:00,0,0001,-0.0017441036675641334,54.06721369448814
1998-01-01 06:00:00,0,0001,-0.0030942824604649833,95.92275627441448
1998-02-01 06:00:00,0,0001,-0.003448713459410936,96.56397686350621
1998-03-01 06:00:00,0,0001,-0.0021215101349433517,65.7668141832439
1998-04-01 06:00:00,0,0001,-0.0015010822046030317,45.032466138090946
1998-05-01 06:00:00,0,0001,-0.0006237527240069718,19.336334444216124
1998-06-01 06:00:00,0,0001,-0.0005296631759564127,15.889895278692382
1998-07-01 06:00:00,0,0001,-0.0006798363201244815,21.074925923858924
1998-08-01 06:00:00,0,0001,-0.0005916993140535655,18.34267873566053
1998-09-01 06:00:00,0,0001,-0.0007920778608577236,23.762335825731707
1998-10-01 06:00:00,0,0001,-0.0014517851696113477,45.00534025795177
1998-11-01 06:00:00,0,0001,-0.0019387263706768943,58.16179112030683
1998-12-01 06:00:00,0,0001,-0.002378279442069889,73.72666270416656
1999-01-01 06:00:00,0,0001,-0.003298734607176005,102.26077282245616
1999-02-01 06:00:00,0,0001,-0.003536264712339701,99.01541194551163
1999-03-01 06:00:00,0,0001,-0.0032999517543560075,102.29850438503624
1999-04-01 06:00:00,0,0001,-0.0026438768079168644,79.31630423750593
1999-05-01 06:00:00,0,0001,-0.0011131484704345162,34.50760258347
1999-06-01 06:00:00,0,0001,-0.0005756528150608734,17.269584451826198
1999-07-01 06:00:00,0,0001,-0.0005300392198506387,16.431215815369804
1999-08-01 06:00:00,0,0001,-0.000655952733612581,20.33453474199001
1999-09-01 06:00:00,0,0001,-0.0012109031539674147,36.32709461902244
1999-10-01 06:00:00,0,0001,-0.001872024481423911,58.03275892414124
1999-11-01 06:00:00,0,0001,-0.001324033741400728,39.72101224202184
1999-12-01 06:00:00,0,0001,-0.0018108429963338921,56.13613288635066
2000-01-01 06:00:00,0,0001,-0.0036342477261779886,112.66167951151765
2000-02-01 06:00:00,0,0001,-0.0038538765329735724,111.76241945623359
2000-03-01 06:00:00,0,0001,-0.0032375875396652106,100.36521372962153
2000-04-01 06:00:00,0,0001,-0.0018192395305965845,54.57718591789754
2000-05-01 06:00:00,0,0001,-0.0009404511971577327,29.153987111889712
2000-06-01 06:00:00,0,0001,-0.0006133314012635148,18.39994203790544
2000-07-01 06:00:00,0,0001,-0.00045689511255463724,14.163748489193754
2000-08-01 06:00:00,0,0001,-0.000592578334665739,18.369928374637908
2000-09-01 06:00:00,0,0001,-0.000821316867336029,24.63950602008087
2000-10-01 06:00:00,0,0001,-0.0015964912372641552,49.49122835518881
2000-11-01 06:00:00,0,0001,-0.0013090019715736561,39.270059147209686
2000-12-01 06:00:00,0,0001,-0.002631332717312386,81.57131423668396
2001-01-01 06:00:00,0,0001,-0.003367887535363337,104.40451359626344
2001-02-01 06:00:00,0,0001,-0.0035515246297150964,99.4426896320227
2001-03-01 06:00:00,0,0001,-0.0034380757717993476,106.58034892577977
2001-04-01 06:00:00,0,0001,-0.0025006105324113263,75.01831597233979
2001-05-01 06:00:00,0,0001,-0.0009400650769666183,29.14201738596517
2001-06-01 06:00:00,0,0001,-0.0005659879261870418,16.979637785611253
2001-07-01 06:00:00,0,0001,-0.0004254209260066319,13.18804870620559
2001-08-01 06:00:00,0,0001,-0.0007914917710635331,24.536244902969525
2001-09-01 06:00:00,0,0001,-0.0009800648665483334,29.40194599645
2001-10-01 06:00:00,0,0001,-0.0013861427928605846,42.97042657867812
2001-11-01 06:00:00,0,0001,-0.0017184199492312,51.552598476936005
2001-12-01 06:00:00,0,0001,-0.002844034498845029,88.16506946419591
2002-01-01 06:00:00,0,0001,-0.002939517054635663,91.12502869370556
2002-02-01 06:00:00,0,0001,-0.003647653821234425,102.1343069945639
2002-03-01 06:00:00,0,0001,-0.003327384162834685,103.14890904787524
2002-04-01 06:00:00,0,0001,-0.0025625970373712617,76.87791112113786
2002-05-01 06:00:00,0,0001,-0.0011695628266564964,36.25644762635139
2002-06-01 06:00:00,0,0001,-0.0005288816383134144,15.866449149402433
2002-07-01 06:00:00,0,0001,-0.0008844073573998413,27.41662807939508
2002-08-01 06:00:00,0,0001,-0.0006991914178549972,21.674933953504915
2002-09-01 06:00:00,0,0001,-0.0008160056082608599,24.480168247825798
2002-10-01 06:00:00,0,0001,-0.002162449768051407,67.03594280959362
2002-11-01 06:00:00,0,0001,-0.001966805976703414,59.004179301102425
2002-12-01 06:00:00,0,0001,-0.0023876468366279473,74.01705193546637
